step,wall_s,seed,arm,lr,nonfinite,agree_loss_diag,eff_rank_z,eff_rank_h,eff_rank_z_centred,eff_rank_h_centred,mean_std_z,mean_std_z_normalised,inv_sqrt_d,std_ceiling_normalised,n_diag_used,hinge_active_frac_z,hinge_active_frac_z_normalised,mean_z_norm,alignment,uniformity,train_loss,train_agree,train_var_raw,train_cov_raw,train_hinge_active
0,3.537,0,gram_vicreg_sphere_gamma,0.0006,0.0,0.0025952353607863188,15.197491645812988,34.40168380737305,39.19792938232422,103.7568588256836,0.034927163273096085,0.016230061650276184,0.08838834764831843,0.08847479104076175,512,0.9765625,1.0,1.162304401397705,0.062156014144420624,-0.13689574599266052,,,,,
25,7.628,0,gram_vicreg_sphere_gamma,,,,,,,,,,,,,,,,,,0.6507740616798401,0.02251659706234932,0.003512037335895002,5.820885417051613e-05,0.72265625
50,10.28,0,gram_vicreg_sphere_gamma,,,,,,,,,,,,,,,,,,0.5765106678009033,0.021161433309316635,0.0018969210796058178,5.184712972550187e-05,0.515625
50,10.771,0,gram_vicreg_sphere_gamma,0.030600000000000002,0.0,0.02704527974128723,111.544189453125,213.39193725585938,114.0400161743164,343.26275634765625,0.3524458408355713,0.08316723257303238,0.08838834764831843,0.08847479104076175,512,0.0,0.8515625,4.193821430206299,1.6969470977783203,-3.4323110580444336,,,,,
75,13.28,0,gram_vicreg_sphere_gamma,,,,,,,,,,,,,,,,,,0.5412062406539917,0.019981548190116882,0.0016647953307256103,4.766082565765828e-05,0.47265625
100,15.697,0,gram_vicreg_sphere_gamma,,,,,,,,,,,,,,,,,,0.5505591630935669,0.020340492948889732,0.0016799242584966123,4.8716214223532006e-05,0.4921875
100,16.264,0,gram_vicreg_sphere_gamma,0.06,0.0,0.02768690139055252,109.86968994140625,207.5819091796875,113.90088653564453,341.6632385253906,0.3862496614456177,0.08020422607660294,0.08838834764831843,0.08847479104076175,512,0.0,0.8828125,4.754309177398682,1.5759860277175903,-3.1851470470428467,,,,,
125,18.895,0,gram_vicreg_sphere_gamma,,,,,,,,,,,,,,,,,,0.5483664274215698,0.020230267196893692,0.0017024189583025873,4.9308271627523936e-05,0.46484375
150,21.483,0,gram_vicreg_sphere_gamma,,,,,,,,,,,,,,,,,,0.5256763696670532,0.01933872513473034,0.0016865149373188615,4.536144115263596e-05,0.421875
150,21.749,0,gram_vicreg_sphere_gamma,0.05998936833370358,0.0,0.022689301520586014,114.88479614257812,206.43727111816406,117.2401123046875,348.3982849121094,0.3775876462459564,0.08343461155891418,0.08838834764831843,0.08847479104076175,512,0.0,0.84375,4.488706588745117,1.7154383659362793,-3.4777698516845703,,,,,
175,24.43,0,gram_vicreg_sphere_gamma,,,,,,,,,,,,,,,,,,0.5085160136222839,0.018881868571043015,0.0014570651692338288,4.26659535150975e-05,0.44140625
200,27.511,0,gram_vicreg_sphere_gamma,,,,,,,,,,,,,,,,,,0.4988628923892975,0.018234817311167717,0.001718035724479705,4.157272996963002e-05,0.4609375
200,28.238,0,gram_vicreg_sphere_gamma,0.05995748087030285,0.0,0.019919637590646744,116.11659240722656,202.87744140625,118.51021575927734,352.80023193359375,0.3827638030052185,0.08337991684675217,0.08838834764831843,0.08847479104076175,512,0.0,0.8984375,4.546457290649414,1.7048404216766357,-3.4830024242401123,,,,,
225,30.266,0,gram_vicreg_sphere_gamma,,,,,,,,,,,,,,,,,,0.49240052700042725,0.01832238957285881,0.0013719772105105221,4.13822999689728e-05,0.43359375
250,33.403,0,gram_vicreg_sphere_gamma,,,,,,,,,,,,,,,,,,0.4776614010334015,0.017539195716381073,0.0015657343319617212,3.813529110630043e-05,0.453125
250,33.68,0,gram_vicreg_sphere_gamma,0.0599043602109225,0.0,0.019477223977446556,118.1047134399414,198.4542999267578,119.64239501953125,354.14996337890625,0.3800598084926605,0.08495311439037323,0.08838834764831843,0.08847479104076175,512,0.0,0.796875,4.445022106170654,1.8062074184417725,-3.621624231338501,,,,,
275,36.399,0,gram_vicreg_sphere_gamma,,,,,,,,,,,,,,,,,,0.48049813508987427,0.017644722014665604,0.0015736636705696583,3.849834502034355e-05,0.484375
300,38.732,0,gram_vicreg_sphere_gamma,,,,,,,,,,,,,,,,,,0.4748116731643677,0.017583848908543587,0.00140709662809968,3.8025949834263884e-05,0.46875
300,39.52,0,gram_vicreg_sphere_gamma,0.05983004400630411,0.0,0.019227949902415276,118.25782775878906,195.9238739013672,119.99153900146484,355.25103759765625,0.379374623298645,0.08474282920360565,0.08838834764831843,0.08847479104076175,512,0.0,0.8828125,4.445103645324707,1.7993577718734741,-3.6036882400512695,,,,,
325,41.987,0,gram_vicreg_sphere_gamma,,,,,,,,,,,,,,,,,,0.47150129079818726,0.01742379739880562,0.001434745267033577,3.771897536353208e-05,0.44921875
350,45.05,0,gram_vicreg_sphere_gamma,,,,,,,,,,,,,,,,,,0.4783709645271301,0.017548248171806335,0.0015850747586227953,3.7876476199016906e-05,0.4453125
350,45.179,0,gram_vicreg_sphere_gamma,0.05973458493012021,0.0,0.01808183640241623,118.87163543701172,193.00558471679688,120.46340942382812,357.68988037109375,0.3804488778114319,0.08497178554534912,0.08838834764831843,0.08847479104076175,512,0.0,0.78125,4.443922996520996,1.7997217178344727,-3.629514217376709,,,,,
375,47.818,0,gram_vicreg_sphere_gamma,,,,,,,,,,,,,,,,,,0.4671996533870697,0.017181504517793655,0.0015050293295644224,3.6305853427620605e-05,0.42578125
400,50.97,0,gram_vicreg_sphere_gamma,,,,,,,,,,,,,,,,,,0.46248701214790344,0.017009558156132698,0.001488477282691747,3.611321881180629e-05,0.43359375
400,51.508,0,gram_vicreg_sphere_gamma,0.05961805064164034,0.0,0.018245840445160866,119.17476654052734,191.20770263671875,120.72298431396484,361.15716552734375,0.378998726606369,0.08510392904281616,0.08838834764831843,0.08847479104076175,512,0.0,0.8046875,4.419732093811035,1.80494225025177,-3.6403207778930664,,,,,
425,53.688,0,gram_vicreg_sphere_gamma,,,,,,,,,,,,,,,,,,0.47028377652168274,0.01722479984164238,0.001585073012392968,3.696307430800516e-05,0.4765625
450,56.769,0,gram_vicreg_sphere_gamma,,,,,,,,,,,,,,,,,,0.46339932084083557,0.01696278154850006,0.0015717516653239727,3.599901538109407e-05,0.4453125
450,57.016,0,gram_vicreg_sphere_gamma,0.05948052373777563,0.0,0.018242638558149338,118.96048736572266,188.2967987060547,120.77831268310547,360.7294616699219,0.38668328523635864,0.0845864862203598,0.08838834764831843,0.08847479104076175,512,0.0,0.8359375,4.5397186279296875,1.7576618194580078,-3.5946903228759766,,,,,
475,59.555,0,gram_vicreg_sphere_gamma,,,,,,,,,,,,,,,,,,0.46798083186149597,0.0172487311065197,0.0014690550160594285,3.619947347033303e-05,0.421875
500,62.696,0,gram_vicreg_sphere_gamma,,,,,,,,,,,,,,,,,,0.4685332477092743,0.017246097326278687,0.0014937770902179182,3.6395344068296254e-05,0.43359375
500,62.878,0,gram_vicreg_sphere_gamma,0.059322101694536,0.0,0.01777917891740799,118.09491729736328,188.22903442382812,120.61578369140625,361.6831359863281,0.39200735092163086,0.08327966928482056,0.08838834764831843,0.08847479104076175,512,0.0,0.8984375,4.66014289855957,1.7196519374847412,-3.484334707260132,,,,,
