step,wall_s,seed,arm,lr,nonfinite,agree_loss_diag,eff_rank_z,eff_rank_h,eff_rank_z_centred,eff_rank_h_centred,mean_std_z,mean_std_z_normalised,inv_sqrt_d,std_ceiling_normalised,n_diag_used,hinge_active_frac_z,hinge_active_frac_z_normalised,mean_z_norm,alignment,uniformity,train_loss,train_agree,train_var_raw,train_cov_raw,train_hinge_active
0,3.419,2,gram_vicreg_sg,0.0006,0.0,0.0010951639851555228,11.842171669006348,30.547983169555664,34.825130462646484,100.18084716796875,0.04254930466413498,0.012286481447517872,0.08838834764831843,0.08847479104076175,512,1.0,1.0,1.5918166637420654,0.037931546568870544,-0.0788673460483551,,,,,
25,7.152,2,gram_vicreg_sg,,,,,,,,,,,,,,,,,,12.527310371398926,0.007194542326033115,0.4571821391582489,0.9178928434848785,nan
50,10.51,2,gram_vicreg_sg,,,,,,,,,,,,,,,,,,5.739431858062744,0.007860305719077587,0.06804096698760986,3.841900110244751,nan
50,10.772,2,gram_vicreg_sg,0.030600000000000002,0.0,0.008050444535911083,47.75467300415039,153.71620178222656,73.27877044677734,229.75360107421875,1.1061570644378662,0.038581181317567825,0.08838834764831843,0.08847479104076175,512,0.3359375,1.0,26.897357940673828,0.36291730403900146,-0.7420206069946289,,,,,
75,12.968,2,gram_vicreg_sg,,,,,,,,,,,,,,,,,,6.5817060470581055,0.0051299030892550945,0.14102031290531158,2.9279505014419556,nan
100,15.86,2,gram_vicreg_sg,,,,,,,,,,,,,,,,,,11.12210750579834,0.007565154694020748,0.3027956932783127,3.363086223602295,nan
100,16.076,2,gram_vicreg_sg,0.06,0.0,0.005287617910653353,23.260883331298828,118.40153503417969,40.72372817993164,176.2426300048828,0.9553366303443909,0.03001471422612667,0.08838834764831843,0.08847479104076175,512,0.6328125,1.0,23.864572525024414,0.21854856610298157,-0.45626115798950195,,,,,
125,18.506,2,gram_vicreg_sg,,,,,,,,,,,,,,,,,,11.951580047607422,0.014939121901988983,0.27833065390586853,4.61983585357666,nan
150,21.678,2,gram_vicreg_sg,,,,,,,,,,,,,,,,,,9.917487144470215,0.01214555837213993,0.23502695560455322,3.7381744384765625,nan
150,22.022,2,gram_vicreg_sg,0.05998936833370358,0.0,0.011109957471489906,23.272048950195312,111.42005920410156,42.34736251831055,167.92140197753906,0.9169614911079407,0.031439293175935745,0.08838834764831843,0.08847479104076175,512,0.6796875,1.0,25.98162078857422,0.23692277073860168,-0.4889766275882721,,,,,
175,24.659,2,gram_vicreg_sg,,,,,,,,,,,,,,,,,,11.024253845214844,0.00533225666731596,0.3029940575361252,3.3160955905914307,nan
200,27.958,2,gram_vicreg_sg,,,,,,,,,,,,,,,,,,11.70162296295166,0.004636215977370739,0.301561564207077,4.046678304672241,nan
200,28.527,2,gram_vicreg_sg,0.05995748087030285,0.0,0.008120067417621613,19.68132209777832,86.47134399414062,37.65302276611328,133.83546447753906,0.792050302028656,0.031645677983760834,0.08838834764831843,0.08847479104076175,512,0.84375,1.0,23.833162307739258,0.24487163126468658,-0.5138067603111267,,,,,
225,30.691,2,gram_vicreg_sg,,,,,,,,,,,,,,,,,,11.316246032714844,0.0036049680784344673,0.30763813853263855,3.5351680517196655,nan
250,34.002,2,gram_vicreg_sg,,,,,,,,,,,,,,,,,,11.213611602783203,0.0024957270361483097,0.31279897689819336,3.3312432765960693,nan
250,34.228,2,gram_vicreg_sg,0.0599043602109225,0.0,0.005607433617115021,16.32160186767578,85.89396667480469,34.73210906982422,136.55722045898438,0.7495148181915283,0.028024382889270782,0.08838834764831843,0.08847479104076175,512,0.890625,1.0,25.855567932128906,0.19375066459178925,-0.40637725591659546,,,,,
