step,wall_s,seed,arm,lr,nonfinite,agree_loss_diag,eff_rank_z,eff_rank_h,eff_rank_z_centred,eff_rank_h_centred,mean_std_z,mean_std_z_normalised,inv_sqrt_d,std_ceiling_normalised,n_diag_used,hinge_active_frac_z,hinge_active_frac_z_normalised,mean_z_norm,alignment,uniformity,train_loss,train_agree,train_var_raw,train_cov_raw,train_hinge_active
0,3.446,2,gram_vicreg_sphere,0.0006,0.0,0.0010951639851555228,11.842171669006348,30.547983169555664,34.825130462646484,100.18084716796875,0.04254930466413498,0.012286481447517872,0.08838834764831843,0.08847479104076175,512,1.0,1.0,1.5918166637420654,0.037931546568870544,-0.0788673460483551,,,,,
25,7.241,2,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.371461868286133,0.022598039358854294,0.9122580289840698,5.931461782893166e-05,1.0
50,10.175,2,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.277685165405273,0.0198479313403368,0.9112574458122253,4.851562698604539e-05,1.0
50,10.495,2,gram_vicreg_sphere,0.030600000000000002,0.0,0.025871220976114273,114.41791534423828,216.64315795898438,116.3028335571289,351.92401123046875,0.330281138420105,0.08433549106121063,0.08838834764831843,0.08847479104076175,512,1.0,1.0,3.8836724758148193,1.7848753929138184,-3.5247802734375,,,,,
75,12.667,2,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.227842330932617,0.018052753061056137,0.9110593199729919,3.991723497165367e-05,1.0
100,15.699,2,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.220355987548828,0.017745856195688248,0.9110668301582336,3.8630832932540216e-05,1.0
100,15.938,2,gram_vicreg_sphere,0.06,0.0,0.025682244449853897,115.08486938476562,212.1609344482422,117.30564880371094,347.5697937011719,0.340263307094574,0.08373324573040009,0.08838834764831843,0.08847479104076175,512,1.0,1.0,4.028609752655029,1.7494847774505615,-3.486368417739868,,,,,
125,18.796,2,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.216562271118164,0.017581570893526077,0.9110794067382812,3.806011955020949e-05,1.0
150,21.776,2,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.206872940063477,0.017239026725292206,0.9110345244407654,3.638642738224007e-05,1.0
150,21.917,2,gram_vicreg_sphere,0.05998936833370358,0.0,0.019526628777384758,119.0722885131836,215.3453369140625,120.12446594238281,355.3450622558594,0.33698025345802307,0.0858815461397171,0.08838834764831843,0.08847479104076175,512,1.0,1.0,3.893735647201538,1.8391780853271484,-3.701843738555908,,,,,
175,24.061,2,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.195627212524414,0.01679038628935814,0.9110333919525146,3.474514051049482e-05,1.0
200,27.564,2,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.1956844329834,0.016796167939901352,0.9110297858715057,3.51160742866341e-05,1.0
200,28.234,2,gram_vicreg_sphere,0.05995748087030285,0.0,0.01760447770357132,120.77497100830078,215.89930725097656,121.60179138183594,362.8116149902344,0.3293704092502594,0.08637449890375137,0.08838834764831843,0.08847479104076175,512,1.0,1.0,3.7896440029144287,1.8592543601989746,-3.752101182937622,,,,,
225,30.501,2,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.199289321899414,0.016961857676506042,0.911008358001709,3.533543713274412e-05,1.0
250,33.631,2,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.193553924560547,0.016724158078432083,0.9110166132450104,3.4866003261413425e-05,1.0
250,33.987,2,gram_vicreg_sphere,0.0599043602109225,0.0,0.017361249774694443,120.54328155517578,213.6907958984375,121.4366455078125,362.40130615234375,0.3358919024467468,0.08625297248363495,0.08838834764831843,0.08847479104076175,512,1.0,1.0,3.8661954402923584,1.854668378829956,-3.742201805114746,,,,,
275,36.191,2,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.18996238708496,0.016584191471338272,0.9110129475593567,3.4667296858970076e-05,1.0
300,39.271,2,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.185985565185547,0.01643037423491478,0.9110077023506165,3.382283466635272e-05,1.0
300,39.505,2,gram_vicreg_sphere,0.05983004400630411,0.0,0.017655763775110245,120.95421600341797,209.53775024414062,121.77523040771484,365.04412841796875,0.32591307163238525,0.08643876761198044,0.08838834764831843,0.08847479104076175,512,1.0,1.0,3.7425599098205566,1.8711985349655151,-3.7567479610443115,,,,,
325,42.09,2,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.18783187866211,0.016489887610077858,0.9110221266746521,3.326331716380082e-05,1.0
350,44.757,2,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.190746307373047,0.01660822704434395,0.9110203087329865,3.3731519579305314e-05,1.0
350,45.194,2,gram_vicreg_sphere,0.05973458493012021,0.0,0.01736118458211422,120.96839904785156,208.63198852539062,121.77696990966797,364.5393371582031,0.3359808027744293,0.08647914975881577,0.08838834764831843,0.08847479104076175,512,1.0,1.0,3.8629465103149414,1.8774749040603638,-3.7642757892608643,,,,,
375,47.554,2,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.18968391418457,0.01656350865960121,0.9110225439071655,3.439527972659562e-05,1.0
400,51.221,2,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.18702507019043,0.016469646245241165,0.9110100269317627,3.355650551384315e-05,1.0
400,51.722,2,gram_vicreg_sphere,0.05961805064164034,0.0,0.018609359860420227,120.63286590576172,206.17323303222656,121.30989837646484,360.4411315917969,0.3384600579738617,0.08674325048923492,0.08838834764831843,0.08847479104076175,512,1.0,1.0,3.8786253929138184,1.8848378658294678,-3.7756385803222656,,,,,
425,54.022,2,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.184736251831055,0.016366545110940933,0.9110215604305267,3.370877129782457e-05,1.0
450,56.538,2,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.190744400024414,0.016610264778137207,0.9110181331634521,3.408474185562227e-05,1.0
450,57.38,2,gram_vicreg_sphere,0.05948052373777563,0.0,0.017882565036416054,121.04410552978516,206.12310791015625,121.74057006835938,363.60101318359375,0.3268390893936157,0.08667853474617004,0.08838834764831843,0.08847479104076175,512,1.0,1.0,3.7460131645202637,1.8786128759384155,-3.777143955230713,,,,,
475,59.499,2,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.177993774414062,0.016091616824269295,0.9110267758369446,3.266393832745962e-05,1.0
500,62.551,2,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.18058204650879,0.016202585771679878,0.9110193848609924,3.2825133530423045e-05,1.0
500,62.787,2,gram_vicreg_sphere,0.059322101694536,0.0,0.016705501824617386,121.6895523071289,205.47738647460938,122.34199523925781,365.755859375,0.3279082179069519,0.08673959970474243,0.08838834764831843,0.08847479104076175,512,1.0,1.0,3.7548563480377197,1.8926894664764404,-3.789963960647583,,,,,
525,65.481,2,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.185102462768555,0.016389355063438416,0.9110134243965149,3.343787102494389e-05,1.0
550,68.053,2,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.184532165527344,0.01635207235813141,0.9110278785228729,3.3313808671664447e-05,1.0
550,68.484,2,gram_vicreg_sphere,0.0591428967979413,0.0,0.016632620245218277,121.73661804199219,204.5159149169922,122.30245208740234,364.9624938964844,0.33138614892959595,0.08691605180501938,0.08838834764831843,0.08847479104076175,512,1.0,1.0,3.7814416885375977,1.8956013917922974,-3.8051798343658447,,,,,
575,71.164,2,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.18044090270996,0.01619156077504158,0.9110247492790222,3.276399911555927e-05,1.0
600,74.636,2,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.18389892578125,0.016354061663150787,0.9110006093978882,3.2926038329605944e-05,1.0
600,75.535,2,gram_vicreg_sphere,0.05894303606443548,0.0,0.016632862389087677,121.82709503173828,202.53758239746094,122.31925201416016,366.1003112792969,0.33049634099006653,0.0870429128408432,0.08838834764831843,0.08847479104076175,512,1.0,1.0,3.77060604095459,1.8976694345474243,-3.8164212703704834,,,,,
625,77.643,2,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.183048248291016,0.016315029934048653,0.9110054969787598,3.3624541174503975e-05,1.0
650,80.839,2,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.187589645385742,0.01648353785276413,0.9110187292098999,3.3149210139526986e-05,1.0
650,81.121,2,gram_vicreg_sphere,0.05872266115086016,0.0,0.0173184871673584,121.28954315185547,201.8358154296875,121.88886260986328,364.4060363769531,0.33732476830482483,0.08681394159793854,0.08838834764831843,0.08847479104076175,512,1.0,1.0,3.862086296081543,1.8851885795593262,-3.791581630706787,,,,,
675,83.795,2,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.177392959594727,0.01608818583190441,0.9110061824321747,3.315831418149173e-05,1.0
700,86.328,2,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.180402755737305,0.016206197440624237,0.9110085964202881,3.255867704865523e-05,1.0
700,86.675,2,gram_vicreg_sphere,0.058481928254051435,0.0,0.017096448689699173,121.60491943359375,199.2186737060547,122.117431640625,364.76849365234375,0.33228689432144165,0.08701921254396439,0.08838834764831843,0.08847479104076175,512,1.0,1.0,3.787466049194336,1.8986811637878418,-3.8104946613311768,,,,,
725,89.217,2,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.179655075073242,0.016178041696548462,0.911006897687912,3.265034138166811e-05,1.0
750,92.058,2,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.176790237426758,0.016051040962338448,0.9110192954540253,3.201978324796073e-05,1.0
750,92.176,2,gram_vicreg_sphere,0.058221008000131,0.0,0.016809172928333282,121.62846374511719,200.3144989013672,122.21797943115234,365.2131652832031,0.34300926327705383,0.08682669699192047,0.08838834764831843,0.08847479104076175,512,1.0,1.0,3.9251255989074707,1.8857635259628296,-3.79557466506958,,,,,
775,94.611,2,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.175209045410156,0.016013173386454582,0.910993903875351,3.2275464036501944e-05,1.0
800,98.347,2,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.18210220336914,0.016284633427858353,0.91099813580513,3.27689376717899e-05,1.0
800,98.879,2,gram_vicreg_sphere,0.05794008532357015,0.0,0.016707977280020714,121.82012176513672,199.8693084716797,122.43998718261719,366.4188537597656,0.3452491760253906,0.08678717911243439,0.08838834764831843,0.08847479104076175,512,1.0,1.0,3.9529483318328857,1.8753397464752197,-3.79396653175354,,,,,
825,101.194,2,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.174348831176758,0.01596902683377266,0.9110036194324493,3.241881131543778e-05,1.0
850,104.182,2,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.180438995361328,0.016199631616473198,0.9110166728496552,3.28682017425308e-05,1.0
850,104.34,2,gram_vicreg_sphere,0.05763935933611238,0.0,0.016332276165485382,122.07784271240234,198.51486206054688,122.60193634033203,367.12139892578125,0.3391861915588379,0.0869855061173439,0.08838834764831843,0.08847479104076175,512,1.0,1.0,3.871263027191162,1.8829054832458496,-3.811331272125244,,,,,
875,107.152,2,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.180233001708984,0.016198724508285522,0.9110093116760254,3.261844176449813e-05,1.0
900,110.041,2,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.172731399536133,0.015927515923976898,0.9109804630279541,3.189292146998923e-05,1.0
900,110.646,2,gram_vicreg_sphere,0.0573190431856474,0.0,0.016479995101690292,122.2249755859375,197.59115600585938,122.61888885498047,367.63677978515625,0.34107232093811035,0.08723843097686768,0.08838834764831843,0.08847479104076175,512,1.0,1.0,3.884028911590576,1.8950135707855225,-3.8342041969299316,,,,,
925,113.404,2,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.179903030395508,0.016188593581318855,0.9110063016414642,3.22941650665598e-05,1.0
950,116.485,2,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.178810119628906,0.0161395613104105,0.9110115766525269,3.234668474760838e-05,1.0
950,116.604,2,gram_vicreg_sphere,0.056979363905136575,0.0,0.016732124611735344,121.80078125,194.1742401123047,122.33354187011719,365.1482238769531,0.34492552280426025,0.08700232207775116,0.08838834764831843,0.08847479104076175,512,1.0,1.0,3.9406306743621826,1.8821728229522705,-3.8125100135803223,,,,,
975,119.015,2,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.167949676513672,0.01571885123848915,0.9109978079795837,3.171895514242351e-05,1.0
1000,122.516,2,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.173343658447266,0.01594347506761551,0.9109890460968018,3.227443994546775e-05,1.0
1000,123.203,2,gram_vicreg_sphere,0.05662056225169714,0.0,0.016515467315912247,122.0461196899414,193.81356811523438,122.53133392333984,365.83349609375,0.3408830165863037,0.08704767376184464,0.08838834764831843,0.08847479104076175,512,1.0,1.0,3.888814926147461,1.88227117061615,-3.8169453144073486,,,,,
1025,125.226,2,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.17597198486328,0.016054365783929825,0.9109831750392914,3.207359623047523e-05,1.0
1050,127.929,2,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.17640495300293,0.016062404960393906,0.9109925627708435,3.29515096382238e-05,1.0
1050,129.262,2,gram_vicreg_sphere,0.056242892535958836,0.0,0.01642679050564766,121.98485565185547,193.48300170898438,122.35069274902344,365.94915771484375,0.34596383571624756,0.08733047544956207,0.08838834764831843,0.08847479104076175,512,1.0,1.0,3.933154344558716,1.882217288017273,-3.840846300125122,,,,,
1075,131.646,2,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.176374435424805,0.01604420691728592,0.9110094904899597,3.190830466337502e-05,1.0
1100,134.222,2,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.1688289642334,0.015756193548440933,0.9109956920146942,3.166710848745424e-05,1.0
1100,134.618,2,gram_vicreg_sphere,0.05584662244181418,0.0,0.016328873112797737,122.11481475830078,192.82583618164062,122.56359100341797,367.72216796875,0.34673240780830383,0.08710558712482452,0.08838834764831843,0.08847479104076175,512,1.0,1.0,3.952437400817871,1.8795597553253174,-3.822971820831299,,,,,
1125,137.404,2,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.17214012145996,0.01588435098528862,0.910999983549118,3.198506419721525e-05,1.0
1150,139.902,2,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.176485061645508,0.01607847586274147,0.9109795987606049,3.2110270694829524e-05,1.0
1150,140.106,2,gram_vicreg_sphere,0.05543203283669012,0.0,0.016512995585799217,121.90821838378906,191.32745361328125,122.46106719970703,367.37548828125,0.34612560272216797,0.08694972097873688,0.08838834764831843,0.08847479104076175,512,1.0,1.0,3.9527413845062256,1.8713624477386475,-3.8078866004943848,,,,,
1175,143.154,2,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.171358108520508,0.015852246433496475,0.9110008180141449,3.135902079520747e-05,1.0
1200,146.386,2,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.16948699951172,0.015800440683960915,0.9109777212142944,3.1655865313950926e-05,1.0
