step,wall_s,seed,arm,lr,nonfinite,agree_loss_diag,eff_rank_z,eff_rank_h,eff_rank_z_centred,eff_rank_h_centred,mean_std_z,mean_std_z_normalised,inv_sqrt_d,std_ceiling_normalised,n_diag_used,hinge_active_frac_z,hinge_active_frac_z_normalised,mean_z_norm,alignment,uniformity,train_loss,train_agree,train_var_raw,train_cov_raw,train_hinge_active
0,3.437,1,gram_vicreg_sphere,0.0006,0.0,0.0037262027617543936,13.038479804992676,36.73506164550781,29.565492630004883,91.35468292236328,0.04253078252077103,0.015673823654651642,0.08838834764831843,0.08847479104076175,512,1.0,1.0,1.189818024635315,0.06441914290189743,-0.12726891040802002,,,,,
25,7.326,1,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.368906021118164,0.022794298827648163,0.9119597375392914,5.73913348489441e-05,1.0
50,10.217,1,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.28592300415039,0.020104696974158287,0.9113302826881409,4.73863874503877e-05,1.0
50,10.954,1,gram_vicreg_sphere,0.030600000000000002,0.0,0.02297847904264927,114.0939712524414,217.150146484375,115.8138427734375,353.096923828125,0.3344730734825134,0.0845503956079483,0.08838834764831843,0.08847479104076175,512,1.0,1.0,3.9139297008514404,1.7982914447784424,-3.5679659843444824,,,,,
75,13.476,1,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.229570388793945,0.018136117607355118,0.9110449850559235,4.127255124330986e-05,1.0
100,16.198,1,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.229324340820312,0.018121208995580673,0.9110501706600189,3.9554719478474e-05,1.0
100,16.459,1,gram_vicreg_sphere,0.06,0.0,0.02267393469810486,116.59969329833984,214.78622436523438,118.37416076660156,351.7265319824219,0.3382270634174347,0.08468173444271088,0.08838834764831843,0.08847479104076175,512,1.0,1.0,3.9593684673309326,1.8034621477127075,-3.5753395557403564,,,,,
125,18.951,1,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.219501495361328,0.017727628350257874,0.9110509157180786,3.82144826289732e-05,1.0
150,22.048,1,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.225975036621094,0.017997553572058678,0.9110398590564728,3.949532765545882e-05,1.0
150,22.151,1,gram_vicreg_sphere,0.05998936833370358,0.0,0.01811390556395054,119.06462860107422,215.14303588867188,120.90479278564453,358.097900390625,0.33445191383361816,0.08449383080005646,0.08838834764831843,0.08847479104076175,512,1.0,1.0,3.9361817836761475,1.7851797342300415,-3.5881645679473877,,,,,
175,24.586,1,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.221656799316406,0.017824988812208176,0.9110396802425385,3.854919123114087e-05,1.0
200,27.922,1,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.20201301574707,0.01705540344119072,0.9110235869884491,3.627524165494833e-05,1.0
200,28.489,1,gram_vicreg_sphere,0.05995748087030285,0.0,0.021174194291234016,117.98004150390625,211.32119750976562,119.68170928955078,355.91705322265625,0.33811935782432556,0.0849086120724678,0.08838834764831843,0.08847479104076175,512,1.0,1.0,3.955803871154785,1.8082703351974487,-3.6033763885498047,,,,,
225,30.608,1,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.19659423828125,0.01683669164776802,0.9110256433486938,3.5075830965070054e-05,1.0
250,33.879,1,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.199682235717773,0.016941703855991364,0.9110441505908966,3.538828241289593e-05,1.0
250,33.989,1,gram_vicreg_sphere,0.0599043602109225,0.0,0.01829625852406025,120.09892272949219,212.1009521484375,120.94198608398438,359.340087890625,0.3347954750061035,0.08638723194599152,0.08838834764831843,0.08847479104076175,512,1.0,1.0,3.8526315689086914,1.855089545249939,-3.7494685649871826,,,,,
275,36.645,1,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.197036743164062,0.01686999760568142,0.9110099971294403,3.5675522667588666e-05,1.0
300,39.324,1,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.189573287963867,0.016570359468460083,0.9110112488269806,3.408512748137582e-05,1.0
300,39.574,1,gram_vicreg_sphere,0.05983004400630411,0.0,0.017085397616028786,120.70513916015625,212.54115295410156,121.70934295654297,361.97076416015625,0.33829396963119507,0.0860484391450882,0.08838834764831843,0.08847479104076175,512,1.0,1.0,3.9019248485565186,1.8570958375930786,-3.725625514984131,,,,,
325,42.165,1,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.18181610107422,0.01626141369342804,0.9110099077224731,3.334372922836337e-05,1.0
350,45.014,1,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.186262130737305,0.016437355428934097,0.9110117256641388,3.391844256839249e-05,1.0
350,45.316,1,gram_vicreg_sphere,0.05973458493012021,0.0,0.0174684040248394,120.67567443847656,210.3919677734375,121.49560546875,362.9370422363281,0.3399913012981415,0.08647269755601883,0.08838834764831843,0.08847479104076175,512,1.0,1.0,3.9025886058807373,1.8813194036483765,-3.7606091499328613,,,,,
375,47.522,1,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.188735961914062,0.016542358323931694,0.9110057353973389,3.383727744221687e-05,1.0
400,51.162,1,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.186851501464844,0.016460251063108444,0.9110124111175537,3.418885899009183e-05,1.0
400,51.999,1,gram_vicreg_sphere,0.05961805064164034,0.0,0.016967052593827248,121.2417221069336,207.818115234375,122.08342742919922,363.98681640625,0.33143869042396545,0.08632958680391312,0.08838834764831843,0.08847479104076175,512,1.0,1.0,3.813884973526001,1.877888798713684,-3.751016139984131,,,,,
425,54.059,1,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.189373016357422,0.01656540110707283,0.9110081791877747,3.397061118448619e-05,1.0
450,56.639,1,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.19109535217285,0.016642197966575623,0.9110003113746643,3.3824413549155e-05,1.0
450,57.12,1,gram_vicreg_sphere,0.05948052373777563,0.0,0.016829216852784157,121.12401580810547,209.1981201171875,122.15633392333984,365.9861755371094,0.34060150384902954,0.08611981570720673,0.08838834764831843,0.08847479104076175,512,1.0,1.0,3.926039218902588,1.8542314767837524,-3.7311224937438965,,,,,
475,59.737,1,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.184663772583008,0.016371844336390495,0.9110133647918701,3.265879422542639e-05,1.0
500,62.312,1,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.189252853393555,0.016546741127967834,0.9110220372676849,3.351540362928063e-05,1.0
500,63.214,1,gram_vicreg_sphere,0.059322101694536,0.0,0.016621621325612068,121.02165222167969,207.2244873046875,121.97008514404297,365.39990234375,0.3353489339351654,0.08622002601623535,0.08838834764831843,0.08847479104076175,512,1.0,1.0,3.863600969314575,1.8617573976516724,-3.740492582321167,,,,,
525,65.382,1,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.184532165527344,0.01636899635195732,0.9110109508037567,3.374396146682557e-05,1.0
550,68.841,1,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.18288230895996,0.016315367072820663,0.910998523235321,3.3021875424310565e-05,1.0
550,69.108,1,gram_vicreg_sphere,0.0591428967979413,0.0,0.01695672981441021,121.2754898071289,206.0292510986328,122.08552551269531,364.34088134765625,0.3446142077445984,0.08646515011787415,0.08838834764831843,0.08847479104076175,512,1.0,1.0,3.9598541259765625,1.8828699588775635,-3.7633934020996094,,,,,
575,71.168,1,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.18039894104004,0.016205700114369392,0.9110090434551239,3.296614158898592e-05,1.0
600,74.609,1,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.185110092163086,0.016407499089837074,0.910995602607727,3.32224208250409e-05,1.0
600,75.202,1,gram_vicreg_sphere,0.05894303606443548,0.0,0.016921399161219597,121.65868377685547,204.13983154296875,122.07685089111328,364.2377014160156,0.3441629409790039,0.08717290312051773,0.08838834764831843,0.08847479104076175,512,1.0,1.0,3.925565004348755,1.9140504598617554,-3.8255300521850586,,,,,
625,77.842,1,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.175973892211914,0.016027461737394333,0.9110101461410522,3.2572681448073126e-05,1.0
650,80.58,1,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.181194305419922,0.01624695211648941,0.9109995365142822,3.2762549381004646e-05,1.0
650,80.84,1,gram_vicreg_sphere,0.05872266115086016,0.0,0.016880404204130173,121.48599243164062,203.03121948242188,122.18901824951172,365.31610107421875,0.33512234687805176,0.08663543313741684,0.08838834764831843,0.08847479104076175,512,1.0,1.0,3.8436639308929443,1.889041781425476,-3.779038906097412,,,,,
675,83.219,1,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.182537078857422,0.016288889572024345,0.9110111892223358,3.31193623424042e-05,1.0
700,86.102,1,gram_vicreg_sphere,,,,,,,,,,,,,,,,,,23.1852970123291,0.016426946967840195,0.91098353266716,3.392842882021796e-05,1.0
